                                                                                                                 ad_url          transaction_type     price
      https://www.halooglasi.com/nekretnine/prodaja-stanova/na-izuzetnoj-lokaciji-lux-stan-id121612/5425642751369?kid=1          prodaja            1422000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---terraces-lux-prelep-pogled-na-reku-id-20/5425642948225?kid=1          prodaja            1400000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-penthouse-187m2krovna-terasa-140m2-3-gara/5425643198148?kid=1          prodaja            1400000.0
         https://www.halooglasi.com/nekretnine/prodaja-kuca/dedinje-vaska-pope-mackov-kamen-id34640/5425642244324?kid=1          prodaja            1390000.0
     https://www.halooglasi.com/nekretnine/prodaja-stanova/dedinje-lux-u-blizini-belog-dvora-540-m2/5425643176962?kid=1          prodaja            1390000.0
    https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-novo-5-0-230m-vii8-cg-lift-extra-lux/5425641984375?kid=1          prodaja            1380000.0
    https://www.halooglasi.com/nekretnine/prodaja-stanova/na-odlicnoj-lokaciji-blizu-hrama-id121613/5425642751368?kid=1          prodaja            1380000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-kula-beograd---st-regis-premium-duplex---1/5425642379705?kid=1          prodaja            1370888.0
                                      https://www.halooglasi.com/nekretnine/prodaja-kuca/kuca-580m2/5425642596035?kid=1          prodaja            1350000.0
            https://www.halooglasi.com/nekretnine/prodaja-kuca/retka-ponuda-sa-velikim-potencijalom/5425642546541?kid=1          prodaja            1350000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/novi-beograd-vladim-popovica-blok-19a-penthou/5425642932306?kid=1          prodaja            1350000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupca-id-13214/5425635169010?kid=1          prodaja            1315888.0
                             https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-branicevska/5425634322281?kid=1          prodaja            1305000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/lux-vila-sa-bazenom-i-sopstvenim-parkom-3000m/5425643126679?kid=4          prodaja            1300000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-centar-lux-sa-spa-zonom-i-garazom-id16/5425642568154?kid=1          prodaja            1300000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/lux-kuca-420m2-na-adamovicevom-naselju-id1346/5425642841658?kid=1          prodaja            1287500.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/golf-naselje-lux-spratna-kuca-sa-bazenom-id18/5425642022171?kid=1          prodaja            1260000.0
  https://www.halooglasi.com/nekretnine/prodaja-stanova/luksuzan-stan-210m2-neznanog-junaka-dedinje/5425643075056?kid=3          prodaja            1260000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/luksuzna-kuca-sa-bazenom-slavka-curuvije-500m/5425636199344?kid=1          prodaja            1250000.0
                                         https://www.halooglasi.com/nekretnine/prodaja-kuca/dedinje/5425641927978?kid=1          prodaja            1250000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/djeram-455m2-bazen-terasa-2-gar-mesta-id4749/5425642848012?kid=1          prodaja            1250000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/dedinje-veoma-luksuzna-kuca-uknjizena-id-1564/5425636240199?kid=1          prodaja            1250000.0
     https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok---lux-penthouse---3-garazna-mesta/5425642383621?kid=1          prodaja            1240000.0
         https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok-lux-penthouse-garaza-id-17936/5425635785609?kid=1          prodaja            1240000.0
                          https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok-257m2-id1284/5425642866594?kid=1          prodaja            1240000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/prodaje-se-lux-6-0-270kv120kv-uknjizeno-2gara/5425642452374?kid=1          prodaja            1200000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/luksuzan-sedmosoban-stan-na-dorcolu-235m2gara/5425641857052?kid=1          prodaja            1200000.0
    https://www.halooglasi.com/nekretnine/prodaja-stanova/retko-u-ponudi-stan-sa-spa-sobom-id-16491/5425636844012?kid=1          prodaja            1200000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/dedinje-novija-luksuzna-kuca-na-7ari-sa-garaz/5425642341747?kid=1          prodaja            1200000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-patrijarha-varnave-283m2-2-parking-mesta/5425643149325?kid=1          prodaja            1200000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/savski-venac-dedinje-rezidencijalna-zona-odli/5425642421285?kid=1          prodaja            1200000.0
                          https://www.halooglasi.com/nekretnine/prodaja-stanova/centar-232m2-id1280/5425642804597?kid=1          prodaja            1200000.0
                         https://www.halooglasi.com/nekretnine/prodaja-kuca/dedinje-neznanog-junaka/5425636103575?kid=1          prodaja            1200000.0
     https://www.halooglasi.com/nekretnine/prodaja-stanova/stojana-protica-hram-svetog-save-id36342/5425642558743?kid=1          prodaja            1200000.0
              https://www.halooglasi.com/nekretnine/prodaja-stanova/stan-sa-najboljim-pogledom-u-bw/5425643059684?kid=1          prodaja            1200000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-riviera---premium-river-view-apartment---2/5425642379706?kid=1          prodaja            1165888.0
